bus,car,location,motorbike,timestamp_utc,total_vehicles,traffic_status,truck
0,1,CMT8_PhamVanHai,0,2025-07-05T17:26:13.081802,2,1,1
0,1,CMT8_PhamVanHai,0,2025-07-05T17:26:29.036203,1,1,0
0,1,CMT8_PhamVanHai,1,2025-07-05T17:26:44.887958,4,2,2
0,2,CMT8_PhamVanHai,0,2025-07-05T17:27:00.705890,2,1,0
1,1,CMT8_PhamVanHai,0,2025-07-05T17:27:16.425070,3,2,1
0,0,CMT8_PhamVanHai,0,2025-07-05T17:27:32.181456,0,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T17:27:47.985395,2,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T17:28:03.729536,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T17:28:19.514992,0,1,0
0,0,CMT8_PhamVanHai,2,2025-07-05T17:28:35.333820,2,1,0
0,3,CMT8_PhamVanHai,2,2025-07-05T17:28:51.038112,5,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T17:29:06.847505,2,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T17:29:22.533726,1,1,1
0,1,CMT8_PhamVanHai,1,2025-07-05T17:29:38.216318,3,1,1
0,1,CMT8_PhamVanHai,0,2025-07-05T17:29:53.929200,1,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T17:30:09.624748,2,1,1
0,0,CMT8_PhamVanHai,0,2025-07-05T17:30:25.358304,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T17:30:41.164984,1,1,1
0,0,CMT8_PhamVanHai,0,2025-07-05T17:30:56.948702,1,1,1
0,2,CMT8_PhamVanHai,0,2025-07-05T17:31:12.761342,2,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T17:31:28.547709,1,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T17:31:44.419646,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T17:32:00.165837,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T17:32:15.855770,0,1,0
0,0,CMT8_PhamVanHai,1,2025-07-05T17:32:31.589460,1,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T17:32:49.022702,1,1,0
0,3,CMT8_PhamVanHai,1,2025-07-05T17:33:04.731035,4,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T17:33:20.406684,0,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T17:33:36.100918,2,1,0
0,1,CMT8_PhamVanHai,1,2025-07-05T17:33:51.910798,2,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T17:34:08.334715,1,1,0
0,1,CMT8_PhamVanHai,1,2025-07-05T17:34:24.006813,2,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T17:34:39.678392,2,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T17:34:55.420295,2,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T17:35:11.089575,1,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T17:35:26.776268,3,1,1
0,0,CMT8_PhamVanHai,0,2025-07-05T17:35:42.566810,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T17:35:58.348183,0,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T17:36:14.156845,1,1,0
0,3,CMT8_PhamVanHai,0,2025-07-05T17:36:29.853990,4,2,1
0,0,CMT8_PhamVanHai,0,2025-07-05T17:36:45.629154,0,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T17:37:01.427307,2,1,0
0,2,CMT8_PhamVanHai,1,2025-07-05T17:37:17.150040,3,1,0
0,4,CMT8_PhamVanHai,0,2025-07-05T17:37:32.851662,4,1,0
0,0,CMT8_PhamVanHai,1,2025-07-05T17:37:49.412771,1,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T17:38:05.146729,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T17:38:20.840042,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T17:38:36.527519,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T17:38:54.884427,0,1,0
0,1,CMT8_PhamVanHai,1,2025-07-05T17:39:10.638580,2,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T17:39:26.327021,1,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T17:39:42.008885,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T17:39:57.681243,0,1,0
0,1,CMT8_PhamVanHai,1,2025-07-05T17:40:13.388675,2,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T17:40:29.107035,1,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T17:40:44.744435,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T17:41:00.517140,0,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T17:41:16.251394,1,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T17:41:31.944727,1,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T17:41:47.730868,0,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T17:42:03.523021,3,1,1
0,1,CMT8_PhamVanHai,0,2025-07-05T17:42:19.254791,1,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T17:42:34.915837,2,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T17:42:50.580135,0,1,0
0,1,CMT8_PhamVanHai,1,2025-07-05T17:43:06.796807,2,1,0
0,2,CMT8_PhamVanHai,1,2025-07-05T17:43:22.476132,3,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T17:43:38.255113,1,1,1
0,1,CMT8_PhamVanHai,1,2025-07-05T17:43:53.949900,2,1,0
1,0,CMT8_PhamVanHai,0,2025-07-05T17:44:09.723866,1,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T17:44:25.441747,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T17:44:41.070480,0,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T17:44:56.748761,1,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T17:45:12.416731,1,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T17:45:28.030086,1,1,0
0,0,CMT8_PhamVanHai,2,2025-07-05T17:45:43.656174,2,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T17:45:59.377936,2,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T17:46:15.173862,2,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T17:46:30.946219,0,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T17:46:46.672024,1,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T17:47:02.441416,1,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T17:47:18.171289,0,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T17:47:33.993313,1,1,0
0,1,CMT8_PhamVanHai,2,2025-07-05T17:47:49.660857,3,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T17:48:05.330521,1,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T17:48:21.020433,1,1,1
0,0,CMT8_PhamVanHai,0,2025-07-05T17:48:36.679373,0,1,0
0,0,CMT8_PhamVanHai,1,2025-07-05T17:48:52.413603,1,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T17:49:08.744174,1,1,0
0,0,CMT8_PhamVanHai,1,2025-07-05T17:49:25.349802,1,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T17:49:44.733811,0,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T17:50:00.398318,2,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T17:50:16.107196,2,1,1
0,1,CMT8_PhamVanHai,0,2025-07-05T17:50:31.931838,1,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T17:50:47.659355,2,1,1
0,3,CMT8_PhamVanHai,0,2025-07-05T17:51:03.410044,3,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T17:51:19.079059,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T17:51:34.857746,1,1,1
0,0,CMT8_PhamVanHai,1,2025-07-05T17:51:50.645609,1,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T17:52:06.490797,1,1,0
0,0,CMT8_PhamVanHai,1,2025-07-05T17:52:22.284958,1,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T17:52:38.006144,2,1,1
0,2,CMT8_PhamVanHai,0,2025-07-05T17:52:53.756905,2,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T17:53:10.358476,0,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T17:53:26.043926,1,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T17:53:41.824128,1,1,0
0,3,CMT8_PhamVanHai,0,2025-07-05T17:53:57.639645,3,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T17:54:13.485749,1,1,0
0,4,CMT8_PhamVanHai,0,2025-07-05T17:54:29.362139,4,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T17:54:45.098392,1,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T17:55:00.865124,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T17:55:16.581793,0,1,0
0,3,CMT8_PhamVanHai,0,2025-07-05T17:55:32.555172,3,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T17:55:48.404931,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T17:56:04.223272,0,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T17:56:19.967906,2,1,1
0,0,CMT8_PhamVanHai,0,2025-07-05T17:56:35.704783,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T17:56:51.474798,0,1,0
0,0,CMT8_PhamVanHai,2,2025-07-05T17:57:07.372383,2,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T17:57:23.246743,2,1,0
0,4,CMT8_PhamVanHai,0,2025-07-05T17:57:39.024997,4,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T17:57:54.725512,1,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T17:58:10.512657,0,1,0
0,1,CMT8_PhamVanHai,1,2025-07-05T17:58:26.186942,2,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T17:58:45.379087,1,1,0
0,0,CMT8_PhamVanHai,2,2025-07-05T17:59:04.422248,2,1,0
0,0,CMT8_PhamVanHai,1,2025-07-05T17:59:20.259215,1,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T17:59:36.128350,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T17:59:51.842239,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:00:07.608969,0,1,0
0,1,CMT8_PhamVanHai,1,2025-07-05T18:00:23.464622,2,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:00:39.353011,0,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T18:00:55.315139,1,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T18:01:11.152467,1,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T18:01:26.877146,1,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:01:42.622979,0,1,0
0,1,CMT8_PhamVanHai,1,2025-07-05T18:01:59.389342,2,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T18:02:15.274532,1,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T18:02:31.565573,1,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:02:47.325891,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:03:03.094359,0,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T18:03:19.247909,1,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T18:03:35.232038,3,1,1
0,4,CMT8_PhamVanHai,0,2025-07-05T18:03:51.140646,4,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T18:04:07.080722,2,1,1
0,4,CMT8_PhamVanHai,0,2025-07-05T18:04:23.111078,4,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:04:38.903434,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:04:54.636651,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:05:10.379773,0,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T18:05:26.081502,2,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T18:05:41.995569,1,1,0
0,3,CMT8_PhamVanHai,0,2025-07-05T18:05:57.885333,3,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:06:13.676896,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:06:29.787682,0,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T18:06:45.559308,1,1,0
0,0,CMT8_PhamVanHai,2,2025-07-05T18:07:01.305188,2,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:07:17.167361,0,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T18:07:33.028971,1,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T18:07:48.940898,2,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T18:08:04.724224,1,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:08:20.521959,0,1,0
0,0,CMT8_PhamVanHai,1,2025-07-05T18:08:36.249138,1,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:08:52.122391,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:09:07.910094,0,1,0
0,0,CMT8_PhamVanHai,2,2025-07-05T18:09:23.769730,3,1,1
0,0,CMT8_PhamVanHai,2,2025-07-05T18:09:39.559969,2,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:09:55.313594,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:10:11.213112,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:10:26.948572,1,1,1
0,0,CMT8_PhamVanHai,0,2025-07-05T18:10:42.778926,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:10:58.690213,1,1,1
0,0,CMT8_PhamVanHai,0,2025-07-05T18:11:14.463416,1,1,1
0,1,CMT8_PhamVanHai,0,2025-07-05T18:11:30.223894,1,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:11:45.928104,0,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T18:12:01.764044,1,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T18:12:17.753039,1,1,0
1,0,CMT8_PhamVanHai,0,2025-07-05T18:12:33.493503,2,2,1
0,0,CMT8_PhamVanHai,0,2025-07-05T18:12:49.311268,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:13:05.089326,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:13:20.856577,0,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T18:13:36.640384,3,1,1
0,2,CMT8_PhamVanHai,0,2025-07-05T18:13:52.416059,2,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:14:08.285018,1,1,1
0,0,CMT8_PhamVanHai,0,2025-07-05T18:14:24.153022,0,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T18:14:39.998720,1,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T18:14:55.716725,1,1,0
0,1,CMT8_PhamVanHai,2,2025-07-05T18:15:11.487413,3,1,0
0,0,CMT8_PhamVanHai,1,2025-07-05T18:15:27.276554,1,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:15:43.112783,1,1,1
0,0,CMT8_PhamVanHai,0,2025-07-05T18:15:58.940397,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:16:14.804802,0,1,0
0,1,CMT8_PhamVanHai,1,2025-07-05T18:16:30.572316,2,1,0
0,0,CMT8_PhamVanHai,1,2025-07-05T18:16:46.343032,1,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:17:02.134206,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:17:18.003135,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:17:33.773454,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:17:49.594173,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:18:05.373230,0,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T18:18:21.083241,1,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T18:18:36.901186,1,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:18:52.633404,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:19:11.002454,0,1,0
0,0,CMT8_PhamVanHai,2,2025-07-05T18:19:26.846897,2,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T18:19:42.662632,1,1,0
0,1,CMT8_PhamVanHai,1,2025-07-05T18:19:58.481015,2,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:20:14.222073,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:20:29.907114,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:20:45.807024,0,1,0
0,1,CMT8_PhamVanHai,1,2025-07-05T18:21:01.758703,2,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T18:21:17.565938,2,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T18:21:33.440026,1,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:21:49.219375,1,1,1
0,1,CMT8_PhamVanHai,0,2025-07-05T18:22:04.958272,1,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T18:22:20.785699,3,1,1
0,1,CMT8_PhamVanHai,0,2025-07-05T18:22:36.581071,1,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:22:52.316555,0,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T18:23:08.204152,1,1,0
0,0,CMT8_PhamVanHai,1,2025-07-05T18:23:24.066107,1,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:23:39.803086,0,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T18:23:56.037306,1,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T18:24:11.786339,3,1,1
0,0,CMT8_PhamVanHai,0,2025-07-05T18:24:27.587547,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:24:43.517429,0,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T18:24:59.282458,2,1,1
0,1,CMT8_PhamVanHai,0,2025-07-05T18:25:15.042287,1,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:25:30.741934,0,1,0
0,0,CMT8_PhamVanHai,1,2025-07-05T18:25:46.531610,1,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:26:02.439399,0,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T18:26:18.300410,1,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T18:26:34.066851,1,1,0
0,4,CMT8_PhamVanHai,0,2025-07-05T18:26:49.853097,4,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T18:27:05.686118,1,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:27:23.400162,0,1,0
0,0,CMT8_PhamVanHai,1,2025-07-05T18:27:39.404437,1,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:27:55.179543,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:28:11.013298,0,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T18:28:26.860898,3,1,1
0,0,CMT8_PhamVanHai,0,2025-07-05T18:28:42.738228,0,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T18:28:58.536496,1,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:29:14.965012,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:29:30.847649,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:29:46.636757,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:30:02.448362,0,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T18:30:18.211668,1,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T18:30:33.996666,1,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T18:30:49.854195,1,1,0
0,0,CMT8_PhamVanHai,1,2025-07-05T18:31:05.677674,1,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:31:21.560199,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:31:37.299714,0,1,0
0,0,CMT8_PhamVanHai,1,2025-07-05T18:32:35.465681,1,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:32:51.605227,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:33:07.306531,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:33:23.109844,0,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T18:33:38.886335,1,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:33:54.691598,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:34:11.741566,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:34:27.479489,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:34:43.302739,0,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T18:34:59.233499,1,1,0
0,1,CMT8_PhamVanHai,2,2025-07-05T18:35:15.044884,3,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:35:30.810921,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:35:46.709675,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:36:02.617878,0,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T18:36:18.360721,3,1,1
0,1,CMT8_PhamVanHai,0,2025-07-05T18:36:34.680508,1,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:36:50.398095,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:37:06.063891,0,1,0
0,4,CMT8_PhamVanHai,0,2025-07-05T18:37:21.891829,4,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T18:37:37.829396,2,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:37:53.640168,0,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T18:38:09.394886,2,1,1
0,3,CMT8_PhamVanHai,0,2025-07-05T18:38:25.234491,3,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T18:38:41.041124,1,1,0
0,1,CMT8_PhamVanHai,1,2025-07-05T18:38:56.786471,3,1,1
0,0,CMT8_PhamVanHai,0,2025-07-05T18:39:13.103830,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:39:28.862980,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:39:44.877202,0,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T18:40:00.608435,1,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T18:40:16.368905,1,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:40:32.262521,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:40:48.792450,0,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T18:41:05.369887,1,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:41:21.162189,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:41:36.965796,0,1,0
0,1,CMT8_PhamVanHai,1,2025-07-05T18:41:52.673035,2,1,0
0,3,CMT8_PhamVanHai,0,2025-07-05T18:42:08.544181,3,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T18:42:24.363164,1,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:42:40.152549,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:42:56.103032,0,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T18:43:11.896798,2,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:43:27.593100,0,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T18:43:43.303648,2,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T18:43:59.066053,2,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T18:44:14.787792,2,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:44:30.592886,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:44:46.437586,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:45:02.287781,1,1,1
0,0,CMT8_PhamVanHai,0,2025-07-05T18:45:19.146286,0,1,0
0,3,CMT8_PhamVanHai,0,2025-07-05T18:45:34.860602,3,1,0
1,0,CMT8_PhamVanHai,0,2025-07-05T18:45:50.585387,3,2,2
0,2,CMT8_PhamVanHai,0,2025-07-05T18:46:06.424255,2,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:46:22.281696,1,1,1
0,1,CMT8_PhamVanHai,1,2025-07-05T18:46:38.039384,3,1,1
0,2,CMT8_PhamVanHai,0,2025-07-05T18:46:53.808521,2,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T18:47:09.629507,1,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:47:25.388224,0,1,0
0,3,CMT8_PhamVanHai,1,2025-07-05T18:47:41.232345,4,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T18:47:56.996738,1,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T18:48:12.766366,1,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:48:28.531729,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:48:44.299540,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:48:59.992648,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:49:15.784974,0,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T18:49:31.558460,1,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T18:49:47.477100,2,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:50:03.218107,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:50:18.983869,0,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T18:50:34.996751,1,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:50:50.744315,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:51:06.446161,0,1,0
0,0,CMT8_PhamVanHai,3,2025-07-05T18:51:22.510098,3,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:51:38.286040,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:51:54.070425,0,1,0
0,0,CMT8_PhamVanHai,2,2025-07-05T18:52:09.755682,2,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:52:25.496305,1,1,1
0,0,CMT8_PhamVanHai,0,2025-07-05T18:52:41.349962,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:52:57.102345,1,1,1
0,0,CMT8_PhamVanHai,0,2025-07-05T18:53:12.825348,0,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T18:53:28.559212,2,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:53:44.346135,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:54:00.121359,0,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T18:54:15.793842,2,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T18:54:31.511222,1,1,0
0,4,CMT8_PhamVanHai,0,2025-07-05T18:54:47.235461,4,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T18:55:02.983589,2,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T18:55:18.650583,0,1,0
0,3,CMT8_PhamVanHai,0,2025-07-05T18:55:35.352088,4,2,1
0,3,CMT8_PhamVanHai,0,2025-07-05T18:55:51.136205,3,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T18:56:06.927765,1,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T18:56:22.757457,2,1,0
0,4,CMT8_PhamVanHai,0,2025-07-05T18:56:38.594498,4,1,0
